Date_Time,UNIT_NAME,LOAD_CATAGORY,LOAD_ID,LOAD_TRAFFX100,LOAD_CS_AMOUNT
12.25.2007 09:00:00,AAGwUNIT04,PS INIT TECH2,103,0,0
12.25.2007 09:00:00,AAGwUNIT04,PS INIT,106,2,131
12.25.2007 09:00:00,AAGwUNIT04,PS ARRIVE TECH1,102,0,0
12.25.2007 09:00:00,AAGwUNIT04,PS ARRIVE TECH2,104,0,0
12.25.2007 09:00:00,AAGwUNIT04,PS PASSING,115,2,131
12.25.2007 09:00:00,AAGwUNIT04,DEVICE INIT,16,2597,7515
12.25.2007 09:00:00,AAGwUNIT04,E CATEGORY,160,0,0
12.25.2007 09:00:00,AAGwUNIT04,IMSC HO INC,13,0,0
12.25.2007 09:00:00,AAGwUNIT04,IMSC HO INIT,14,0,0
12.25.2007 09:00:00,AAGwUNIT04,INC TECH1 ARRIVE,42,0,0
12.25.2007 09:00:00,AAGwUNIT04,INC TECH2 ARRIVE,43,0,0
12.25.2007 09:00:00,AAGwUNIT04,INC SCP,53,0,0
12.25.2007 09:00:00,AAGwUNIT04,INC INIT,44,923851,511813
12.25.2007 09:00:00,AAGwUNIT04,INC VIDEO,49,6,171
12.25.2007 09:00:00,AAGwUNIT04,INCNOHO,45,949554,537865
12.25.2007 09:00:00,AAGwUNIT04,PASSING,6,949554,537376
12.25.2007 09:00:00,AAGwUNIT04,PASSING IP,21,0,0
12.25.2007 09:00:00,AAGwUNIT04,INT SCP,56,0,0
12.25.2007 09:00:00,AAGwUNIT04,INTERNAL,1,0,0
12.25.2007 09:00:00,AAGwUNIT04,IP PBX INIT,130,0,0
12.25.2007 09:00:00,AAGwUNIT04,IP PBX ARRIVE,131,0,0
12.25.2007 09:00:00,AAGwUNIT04,ISC INIT,78,0,0
12.25.2007 09:00:00,AAGwUNIT04,ISC INIT INT,79,0,0
12.25.2007 09:00:00,AAGwUNIT04,ISC ARRIVE,80,0,0
12.25.2007 09:00:00,AAGwUNIT04,ISC ARRIVE INT,81,0,0
12.25.2007 09:00:00,AAGwUNIT04,GATE TECH1 INIT,24,0,0
12.25.2007 09:00:00,AAGwUNIT04,GATE TECH1 ARRIVE,27,0,0
12.25.2007 09:00:00,AAGwUNIT04,GATE TECH2 INIT,25,0,0
12.25.2007 09:00:00,AAGwUNIT04,GATE TECH2 ARRIVE,28,0,0
12.25.2007 09:00:00,AAGwUNIT04,GATE PASSING,26,949554,537376
12.25.2007 09:00:00,AAGwUNIT04,GATE INIT,29,925419,482308
12.25.2007 09:00:00,AAGwUNIT04,MO CSS,23,0,0
12.25.2007 09:00:00,AAGwUNIT04,INIT SCP,51,0,0
12.25.2007 09:00:00,AAGwUNIT04,INIT INIT,3,0,0
12.25.2007 09:00:00,AAGwUNIT04,INIT VIDEO,47,0,0
12.25.2007 09:00:00,AAGwUNIT04,INITINATING,5,0,0
12.25.2007 09:00:00,AAGwUNIT04,INIT SCP,54,102380,58877
12.25.2007 09:00:00,AAGwUNIT04,INIT VIDEO,50,2,131
12.25.2007 09:00:00,AAGwUNIT04,INIT,8,925419,482308
12.25.2007 09:00:00,AAGwUNIT04,INIT IP,20,0,0
12.25.2007 09:00:00,AAGwUNIT04,INITNOHO,46,928192,520284
12.25.2007 09:00:00,AAGwUNIT04,PBX INIT,9,0,0
12.25.2007 09:00:00,AAGwUNIT04,PBX ARRIVE,10,0,0
12.25.2007 09:00:00,AAGwUNIT04,SCP INIT,15,0,0
12.25.2007 09:00:00,AAGwUNIT04,SCP SERVICE,31,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP INC,76,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP MM INC,84,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP MM INIT,82,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP MM INIT,85,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP MM ARRIVE,83,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP INIT,74,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP INIT,77,0,0
12.25.2007 09:00:00,AAGwUNIT04,TSIP ARRIVE,75,0,0
12.25.2007 09:00:00,AAGwUNIT04,SRVCC INIT,136,0,0
12.25.2007 09:00:00,AAGwUNIT04,ARRIVE SCP,52,0,0
12.25.2007 09:00:00,AAGwUNIT04,ARRIVE INC,4,0,0
12.25.2007 09:00:00,AAGwUNIT04,ARRIVE VIDEO,48,0,0
12.25.2007 09:00:00,AAGwUNIT04,ARRIVEINATING,7,0,0
12.25.2007 09:00:00,AAGwUNIT04,PASSING,2,921706,474804
12.25.2007 09:00:00,AAGwUNIT04,VMS INIT,11,0,0
12.25.2007 09:00:00,AAGwUNIT04,VMS ARRIVE,12,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS TECH1INIT INIT,94,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS TECH2INIT INIT,97,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INC TECH1ARRIVE,98,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INC TECH2ARRIVE,99,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS PASSING,90,949548,537683
12.25.2007 09:00:00,AAGwUNIT04,CS INT TECH1-TECH1,92,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INT TECH1-TECH2,93,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INT TECH2-TECH1,95,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INT TECH2-TECH2,96,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INIT TECH1,86,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INIT TECH2,88,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS INIT,91,928190,520153
12.25.2007 09:00:00,AAGwUNIT04,CS ARRIVE TECH1,87,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS ARRIVE TECH2,89,0,0
12.25.2007 09:00:00,AAGwUNIT04,CS PASSING,100,923849,511682
12.25.2007 10:00:00,AAGwUNIT04,---,18,0,0
12.25.2007 10:00:00,AAGwUNIT04,---,19,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH1 INTERNAL,37,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH1 INIT,34,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH1 INIT INIT,40,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH1 ARRIVE,35,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH1-TECH2 INT,38,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH2 INTERNAL,36,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH2 INIT,32,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH2 INIT INIT,41,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH2 ARRIVE,33,0,0
12.25.2007 10:00:00,AAGwUNIT04,TECH2-TECH1 INT,39,0,0
12.25.2007 10:00:00,AAGwUNIT04,A CATEGORY,156,0,0
12.25.2007 10:00:00,AAGwUNIT04,RADIO-IF CSS,22,0,0
12.25.2007 10:00:00,AAGwUNIT04,B CATEGORY,157,0,0
12.25.2007 10:00:00,AAGwUNIT04,C CATEGORY,158,0,0
12.25.2007 10:00:00,AAGwUNIT04,CMN MODE,30,0,0
12.25.2007 10:00:00,AAGwUNIT04,D CATEGORY,159,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS TECH1INIT INIT,109,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS TECH2-TECH1,110,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS TECH2-TECH2,111,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS TECH2INIT INIT,112,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS CSS,17,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS PASSING,105,7,183
12.25.2007 10:00:00,AAGwUNIT04,PS INT TECH1-TECH1,107,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INT TECH1-TECH2,108,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INIT TECH1,101,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INIT TECH2,103,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS INIT,106,4,124
12.25.2007 10:00:00,AAGwUNIT04,PS ARRIVE TECH1,102,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS ARRIVE TECH2,104,0,0
12.25.2007 10:00:00,AAGwUNIT04,PS PASSING,115,4,124
12.25.2007 10:00:00,AAGwUNIT04,DEVICE INIT,16,3248,9202
12.25.2007 10:00:00,AAGwUNIT04,E CATEGORY,160,0,0
12.25.2007 10:00:00,AAGwUNIT04,IMSC HO INC,13,0,0
12.25.2007 10:00:00,AAGwUNIT04,IMSC HO INIT,14,0,0
12.25.2007 10:00:00,AAGwUNIT04,INC TECH1 ARRIVE,42,0,0
12.25.2007 10:00:00,AAGwUNIT04,INC TECH2 ARRIVE,43,0,0
12.25.2007 10:00:00,AAGwUNIT04,INC SCP,53,0,0
12.25.2007 10:00:00,AAGwUNIT04,INC INIT,44,1155690,645157
12.25.2007 10:00:00,AAGwUNIT04,INC VIDEO,49,7,183
12.25.2007 10:00:00,AAGwUNIT04,INCNOHO,45,1185669,676159
12.25.2007 10:00:00,AAGwUNIT04,PASSING,6,1185669,675516
12.25.2007 10:00:00,AAGwUNIT04,PASSING IP,21,0,0
12.25.2007 10:00:00,AAGwUNIT04,INT SCP,56,0,0
12.25.2007 10:00:00,AAGwUNIT04,INTERNAL,1,0,0
12.25.2007 10:00:00,AAGwUNIT04,IP PBX INIT,130,0,0
12.25.2007 10:00:00,AAGwUNIT04,IP PBX ARRIVE,131,0,0
12.25.2007 10:00:00,AAGwUNIT04,ISC INIT,78,0,0
12.25.2007 10:00:00,AAGwUNIT04,ISC INIT INT,79,0,0
12.25.2007 10:00:00,AAGwUNIT04,ISC ARRIVE,80,0,0
12.25.2007 10:00:00,AAGwUNIT04,ISC ARRIVE INT,81,0,0
12.25.2007 10:00:00,AAGwUNIT04,GATE TECH1 INIT,24,0,0
12.25.2007 10:00:00,AAGwUNIT04,GATE TECH1 ARRIVE,27,0,0
12.25.2007 10:00:00,AAGwUNIT04,GATE TECH2 INIT,25,0,0
12.25.2007 10:00:00,AAGwUNIT04,GATE TECH2 ARRIVE,28,0,0
12.25.2007 10:00:00,AAGwUNIT04,GATE PASSING,26,1185669,675516
12.25.2007 10:00:00,AAGwUNIT04,GATE INIT,29,1158386,611856
12.25.2007 10:00:00,AAGwUNIT04,MO CSS,23,0,0
12.25.2007 10:00:00,AAGwUNIT04,INIT SCP,51,0,0
12.25.2007 10:00:00,AAGwUNIT04,INIT INIT,3,0,0
12.25.2007 10:00:00,AAGwUNIT04,INIT VIDEO,47,0,0
12.25.2007 10:00:00,AAGwUNIT04,INITINATING,5,0,0
12.25.2007 10:00:00,AAGwUNIT04,INIT SCP,54,129774,75943
12.25.2007 10:00:00,AAGwUNIT04,INIT VIDEO,50,4,124
12.25.2007 10:00:00,AAGwUNIT04,INIT,8,1158386,611856
12.25.2007 10:00:00,AAGwUNIT04,INIT IP,20,0,0
12.25.2007 10:00:00,AAGwUNIT04,INITNOHO,46,1161700,656187
12.25.2007 10:00:00,AAGwUNIT04,PBX INIT,9,0,0
12.25.2007 10:00:00,AAGwUNIT04,PBX ARRIVE,10,0,0
12.25.2007 10:00:00,AAGwUNIT04,SCP INIT,15,0,0
12.25.2007 10:00:00,AAGwUNIT04,SCP SERVICE,31,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP INC,76,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP MM INC,84,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP MM INIT,82,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP MM INIT,85,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP MM ARRIVE,83,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP INIT,74,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP INIT,77,0,0
12.25.2007 10:00:00,AAGwUNIT04,TSIP ARRIVE,75,0,0
12.25.2007 10:00:00,AAGwUNIT04,SRVCC INIT,136,0,0
12.25.2007 10:00:00,AAGwUNIT04,ARRIVE SCP,52,0,0
12.25.2007 10:00:00,AAGwUNIT04,ARRIVE INC,4,0,0
12.25.2007 10:00:00,AAGwUNIT04,ARRIVE VIDEO,48,0,0
12.25.2007 10:00:00,AAGwUNIT04,ARRIVEINATING,7,0,0
12.25.2007 10:00:00,AAGwUNIT04,PASSING,2,1153781,602678
12.25.2007 10:00:00,AAGwUNIT04,VMS INIT,11,0,0
12.25.2007 10:00:00,AAGwUNIT04,VMS ARRIVE,12,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS TECH1INIT INIT,94,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS TECH2INIT INIT,97,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INC TECH1ARRIVE,98,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INC TECH2ARRIVE,99,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS PASSING,90,1185662,675955
12.25.2007 10:00:00,AAGwUNIT04,CS INT TECH1-TECH1,92,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INT TECH1-TECH2,93,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INT TECH2-TECH1,95,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INT TECH2-TECH2,96,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INIT TECH1,86,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INIT TECH2,88,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS INIT,91,1161696,656063
12.25.2007 10:00:00,AAGwUNIT04,CS ARRIVE TECH1,87,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS ARRIVE TECH2,89,0,0
12.25.2007 10:00:00,AAGwUNIT04,CS PASSING,100,1155686,645033
12.25.2007 11:00:00,AAGwUNIT04,---,19,0,0
12.25.2007 11:00:00,AAGwUNIT04,---,18,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH1 INTERNAL,37,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH1 INIT,34,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH1 INIT INIT,40,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH1 ARRIVE,35,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH1-TECH2 INT,38,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH2 INTERNAL,36,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH2 INIT,32,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH2 INIT INIT,41,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH2 ARRIVE,33,0,0
12.25.2007 11:00:00,AAGwUNIT04,TECH2-TECH1 INT,39,0,0
12.25.2007 11:00:00,AAGwUNIT04,A CATEGORY,156,0,0
12.25.2007 11:00:00,AAGwUNIT04,RADIO-IF CSS,22,0,0
12.25.2007 11:00:00,AAGwUNIT04,B CATEGORY,157,0,0
12.25.2007 11:00:00,AAGwUNIT04,C CATEGORY,158,0,0
12.25.2007 11:00:00,AAGwUNIT04,CMN MODE,30,0,0
12.25.2007 11:00:00,AAGwUNIT04,D CATEGORY,159,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS TECH1INIT INIT,109,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS TECH2-TECH1,110,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS TECH2-TECH2,111,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS TECH2INIT INIT,112,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS CSS,17,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS PASSING,105,8,160
12.25.2007 11:00:00,AAGwUNIT04,PS INT TECH1-TECH1,107,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INT TECH1-TECH2,108,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INIT TECH1,101,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INIT TECH2,103,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS INIT,106,1,119
12.25.2007 11:00:00,AAGwUNIT04,PS ARRIVE TECH1,102,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS ARRIVE TECH2,104,0,0
12.25.2007 11:00:00,AAGwUNIT04,PS PASSING,115,1,119
12.25.2007 11:00:00,AAGwUNIT04,DEVICE INIT,16,3446,9949
12.25.2007 11:00:00,AAGwUNIT04,E CATEGORY,160,0,0
12.25.2007 11:00:00,AAGwUNIT04,IMSC HO INC,13,0,0
12.25.2007 11:00:00,AAGwUNIT04,IMSC HO INIT,14,0,0
12.25.2007 11:00:00,AAGwUNIT04,INC TECH1 ARRIVE,42,0,0
12.25.2007 11:00:00,AAGwUNIT04,INC TECH2 ARRIVE,43,0,0
12.25.2007 11:00:00,AAGwUNIT04,INC SCP,53,3,2
12.25.2007 11:00:00,AAGwUNIT04,INC INIT,44,1259537,688809
12.25.2007 11:00:00,AAGwUNIT04,INC VIDEO,49,8,160
12.25.2007 11:00:00,AAGwUNIT04,INCNOHO,45,1291123,721498
12.25.2007 11:00:00,AAGwUNIT04,PASSING,6,1291123,720839
12.25.2007 11:00:00,AAGwUNIT04,PASSING IP,21,0,0
12.25.2007 11:00:00,AAGwUNIT04,INT SCP,56,0,0
12.25.2007 11:00:00,AAGwUNIT04,INTERNAL,1,0,0
12.25.2007 11:00:00,AAGwUNIT04,IP PBX INIT,130,0,0
12.25.2007 11:00:00,AAGwUNIT04,IP PBX ARRIVE,131,0,0
12.25.2007 11:00:00,AAGwUNIT04,ISC INIT,78,0,0
12.25.2007 11:00:00,AAGwUNIT04,ISC INIT INT,79,0,0
12.25.2007 11:00:00,AAGwUNIT04,ISC ARRIVE,80,0,0
12.25.2007 11:00:00,AAGwUNIT04,ISC ARRIVE INT,81,0,0
12.25.2007 11:00:00,AAGwUNIT04,GATE TECH1 INIT,24,0,0
12.25.2007 11:00:00,AAGwUNIT04,GATE TECH1 ARRIVE,27,0,0
12.25.2007 11:00:00,AAGwUNIT04,GATE TECH2 INIT,25,0,0
12.25.2007 11:00:00,AAGwUNIT04,GATE TECH2 ARRIVE,28,0,0
12.25.2007 11:00:00,AAGwUNIT04,GATE PASSING,26,1291123,720839
12.25.2007 11:00:00,AAGwUNIT04,GATE INIT,29,1262511,655021
12.25.2007 11:00:00,AAGwUNIT04,MO CSS,23,0,0
12.25.2007 11:00:00,AAGwUNIT04,INIT SCP,51,0,0
12.25.2007 11:00:00,AAGwUNIT04,INIT INIT,3,0,0
12.25.2007 11:00:00,AAGwUNIT04,INIT VIDEO,47,0,0
12.25.2007 11:00:00,AAGwUNIT04,INITINATING,5,0,0
12.25.2007 11:00:00,AAGwUNIT04,INIT SCP,54,141188,82456
12.25.2007 11:00:00,AAGwUNIT04,INIT VIDEO,50,1,119
12.25.2007 11:00:00,AAGwUNIT04,INIT,8,1262511,655021
12.25.2007 11:00:00,AAGwUNIT04,INIT IP,20,0,0
12.25.2007 11:00:00,AAGwUNIT04,INITNOHO,46,1266058,700904
12.25.2007 11:00:00,AAGwUNIT04,PBX INIT,9,0,0
12.25.2007 11:00:00,AAGwUNIT04,PBX ARRIVE,10,0,0
12.25.2007 11:00:00,AAGwUNIT04,SCP INIT,15,0,0
12.25.2007 11:00:00,AAGwUNIT04,SCP SERVICE,31,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP INC,76,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP MM INC,84,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP MM INIT,82,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP MM INIT,85,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP MM ARRIVE,83,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP INIT,74,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP INIT,77,0,0
12.25.2007 11:00:00,AAGwUNIT04,TSIP ARRIVE,75,0,0
12.25.2007 11:00:00,AAGwUNIT04,SRVCC INIT,136,0,0
12.25.2007 11:00:00,AAGwUNIT04,ARRIVE SCP,52,0,0
12.25.2007 11:00:00,AAGwUNIT04,ARRIVE INC,4,0,0
12.25.2007 11:00:00,AAGwUNIT04,ARRIVE VIDEO,48,0,0
12.25.2007 11:00:00,AAGwUNIT04,ARRIVEINATING,7,0,0
12.25.2007 11:00:00,AAGwUNIT04,PASSING,2,1257500,645080
12.25.2007 11:00:00,AAGwUNIT04,VMS INIT,11,0,0
12.25.2007 11:00:00,AAGwUNIT04,VMS ARRIVE,12,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS TECH1INIT INIT,94,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS TECH2INIT INIT,97,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INC TECH1ARRIVE,98,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INC TECH2ARRIVE,99,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS PASSING,90,1291115,721325
12.25.2007 11:00:00,AAGwUNIT04,CS INT TECH1-TECH1,92,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INT TECH1-TECH2,93,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INT TECH2-TECH1,95,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INT TECH2-TECH2,96,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INIT TECH1,86,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INIT TECH2,88,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS INIT,91,1266056,700785
12.25.2007 11:00:00,AAGwUNIT04,CS ARRIVE TECH1,87,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS ARRIVE TECH2,89,0,0
12.25.2007 11:00:00,AAGwUNIT04,CS PASSING,100,1259535,688690
12.25.2007 12:00:00,AAGwUNIT04,---,19,0,0
12.25.2007 12:00:00,AAGwUNIT04,---,18,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH1 INTERNAL,37,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH1 INIT,34,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH1 INIT INIT,40,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH1 ARRIVE,35,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH1-TECH2 INT,38,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH2 INTERNAL,36,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH2 INIT,32,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH2 INIT INIT,41,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH2 ARRIVE,33,0,0
12.25.2007 12:00:00,AAGwUNIT04,TECH2-TECH1 INT,39,0,0
12.25.2007 12:00:00,AAGwUNIT04,A CATEGORY,156,0,0
12.25.2007 12:00:00,AAGwUNIT04,RADIO-IF CSS,22,0,0
12.25.2007 12:00:00,AAGwUNIT04,B CATEGORY,157,0,0
12.25.2007 12:00:00,AAGwUNIT04,C CATEGORY,158,0,0
12.25.2007 12:00:00,AAGwUNIT04,CMN MODE,30,0,0
12.25.2007 12:00:00,AAGwUNIT04,D CATEGORY,159,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS TECH1INIT INIT,109,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS TECH2-TECH1,110,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS TECH2-TECH2,111,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS TECH2INIT INIT,112,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS CSS,17,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS PASSING,105,27,208
12.25.2007 12:00:00,AAGwUNIT04,PS INT TECH1-TECH1,107,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INT TECH1-TECH2,108,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INIT TECH1,101,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INIT TECH2,103,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS INIT,106,23,158
12.25.2007 12:00:00,AAGwUNIT04,PS ARRIVE TECH1,102,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS ARRIVE TECH2,104,0,0
12.25.2007 12:00:00,AAGwUNIT04,PS PASSING,115,23,158
12.25.2007 12:00:00,AAGwUNIT04,DEVICE INIT,16,3188,9546
12.25.2007 12:00:00,AAGwUNIT04,E CATEGORY,160,0,0
12.25.2007 12:00:00,AAGwUNIT04,IMSC HO INC,13,0,0
12.25.2007 12:00:00,AAGwUNIT04,IMSC HO INIT,14,0,0
12.25.2007 12:00:00,AAGwUNIT04,INC TECH1 ARRIVE,42,0,0
12.25.2007 12:00:00,AAGwUNIT04,INC TECH2 ARRIVE,43,0,0
12.25.2007 12:00:00,AAGwUNIT04,INC SCP,53,0,0
12.25.2007 12:00:00,AAGwUNIT04,INC INIT,44,1235017,664442
12.25.2007 12:00:00,AAGwUNIT04,INC VIDEO,49,27,208
12.25.2007 12:00:00,AAGwUNIT04,INCNOHO,45,1265075,696004
12.25.2007 12:00:00,AAGwUNIT04,PASSING,6,1265075,695300
12.25.2007 12:00:00,AAGwUNIT04,PASSING IP,21,0,0
12.25.2007 12:00:00,AAGwUNIT04,INT SCP,56,0,0
12.25.2007 12:00:00,AAGwUNIT04,INTERNAL,1,0,0
12.25.2007 12:00:00,AAGwUNIT04,IP PBX INIT,130,0,0
12.25.2007 12:00:00,AAGwUNIT04,IP PBX ARRIVE,131,0,0
12.25.2007 12:00:00,AAGwUNIT04,ISC INIT,78,0,0
12.25.2007 12:00:00,AAGwUNIT04,ISC INIT INT,79,0,0
12.25.2007 12:00:00,AAGwUNIT04,ISC ARRIVE,80,0,0
12.25.2007 12:00:00,AAGwUNIT04,ISC ARRIVE INT,81,0,0
12.25.2007 12:00:00,AAGwUNIT04,GATE TECH1 INIT,24,0,0
12.25.2007 12:00:00,AAGwUNIT04,GATE TECH1 ARRIVE,27,0,0
12.25.2007 12:00:00,AAGwUNIT04,GATE TECH2 INIT,25,0,0
12.25.2007 12:00:00,AAGwUNIT04,GATE TECH2 ARRIVE,28,0,0
12.25.2007 12:00:00,AAGwUNIT04,GATE PASSING,26,1265075,695300
12.25.2007 12:00:00,AAGwUNIT04,GATE INIT,29,1237674,630778
12.25.2007 12:00:00,AAGwUNIT04,MO CSS,23,0,0
12.25.2007 12:00:00,AAGwUNIT04,INIT SCP,51,0,0
12.25.2007 12:00:00,AAGwUNIT04,INIT INIT,3,0,0
12.25.2007 12:00:00,AAGwUNIT04,INIT VIDEO,47,0,0
12.25.2007 12:00:00,AAGwUNIT04,INITINATING,5,0,0
12.25.2007 12:00:00,AAGwUNIT04,INIT SCP,54,138467,79904
12.25.2007 12:00:00,AAGwUNIT04,INIT VIDEO,50,23,158
12.25.2007 12:00:00,AAGwUNIT04,INIT,8,1237674,630778
12.25.2007 12:00:00,AAGwUNIT04,INIT IP,20,0,0
12.25.2007 12:00:00,AAGwUNIT04,INITNOHO,46,1241146,675740
12.25.2007 12:00:00,AAGwUNIT04,PBX INIT,9,0,0
